model initialize at round 281
model initialize at round 282
model initialize at round 283
model initialize at round 284
model initialize at round 285
model initialize at round 286
model initialize at round 287
model initialize at round 288
model initialize at round 289
model initialize at round 290
model initialize at round 291
model initialize at round 292
model initialize at round 293
model initialize at round 294
model initialize at round 295
model initialize at round 296
model initialize at round 297
model initialize at round 298
model initialize at round 299
model initialize at round 300
model initialize at round 301
model initialize at round 302
model initialize at round 303
model initialize at round 304
model initialize at round 305
model initialize at round 306
model initialize at round 307
model initialize at round 308
model initialize at round 309
model initialize at round 310
model initialize at round 311
model initialize at round 312
model initialize at round 313
model initialize at round 314
model initialize at round 315
model initialize at round 316
model initialize at round 317
model initialize at round 318
model initialize at round 319
model initialize at round 320
model initialize at round 321
model initialize at round 322
model initialize at round 323
model initialize at round 324
model initialize at round 325
model initialize at round 326
model initialize at round 327
model initialize at round 328
model initialize at round 329
model initialize at round 330
model initialize at round 331
model initialize at round 332
model initialize at round 333
model initialize at round 334
model initialize at round 335
model initialize at round 336
model initialize at round 337
model initialize at round 338
model initialize at round 339
model initialize at round 340
model initialize at round 341
model initialize at round 342
model initialize at round 343
model initialize at round 344
model initialize at round 345
model initialize at round 346
model initialize at round 347
model initialize at round 348
model initialize at round 349
model initialize at round 350
model initialize at round 351
model initialize at round 352
model initialize at round 353
model initialize at round 354
model initialize at round 355
model initialize at round 356
model initialize at round 357
model initialize at round 358
model initialize at round 359
model initialize at round 360
model initialize at round 361
model initialize at round 362
model initialize at round 363
model initialize at round 364
model initialize at round 365
model initialize at round 366
model initialize at round 367
model initialize at round 368
model initialize at round 369
model initialize at round 370
model initialize at round 371
model initialize at round 372
model initialize at round 373
model initialize at round 374
model initialize at round 375
model initialize at round 376
model initialize at round 377
model initialize at round 378
model initialize at round 379
model initialize at round 380
model initialize at round 381
model initialize at round 382
model initialize at round 383
model initialize at round 384
model initialize at round 385
model initialize at round 386
model initialize at round 387
model initialize at round 388
model initialize at round 389
model initialize at round 390
model initialize at round 391
model initialize at round 392
model initialize at round 393
model initialize at round 394
model initialize at round 395
model initialize at round 396
model initialize at round 397
model initialize at round 398
model initialize at round 399
model initialize at round 400
model initialize at round 401
model initialize at round 402
model initialize at round 403
model initialize at round 404
model initialize at round 405
model initialize at round 406
model initialize at round 407
model initialize at round 408
model initialize at round 409
model initialize at round 410
model initialize at round 411
model initialize at round 412
model initialize at round 413
model initialize at round 414
model initialize at round 415
model initialize at round 416
model initialize at round 417
model initialize at round 418
model initialize at round 419
model initialize at round 420
model initialize at round 421
model initialize at round 422
model initialize at round 423
model initialize at round 424
model initialize at round 425
model initialize at round 426
model initialize at round 427
model initialize at round 428
model initialize at round 429
model initialize at round 430
model initialize at round 431
model initialize at round 432
model initialize at round 433
model initialize at round 434
model initialize at round 435
model initialize at round 436
model initialize at round 437
model initialize at round 438
model initialize at round 439
model initialize at round 440
model initialize at round 441
model initialize at round 442
model initialize at round 443
model initialize at round 444
model initialize at round 445
model initialize at round 446
model initialize at round 447
model initialize at round 448
model initialize at round 449
model initialize at round 450
model initialize at round 451
model initialize at round 452
model initialize at round 453
model initialize at round 454
model initialize at round 455
model initialize at round 456
model initialize at round 457
model initialize at round 458
model initialize at round 459
model initialize at round 460
model initialize at round 461
model initialize at round 462
model initialize at round 463
model initialize at round 464
model initialize at round 465
model initialize at round 466
model initialize at round 467
model initialize at round 468
model initialize at round 469
model initialize at round 470
model initialize at round 471
model initialize at round 472
model initialize at round 473
model initialize at round 474
model initialize at round 475
model initialize at round 476
model initialize at round 477
model initialize at round 478
model initialize at round 479
model initialize at round 480
model initialize at round 481
model initialize at round 482
model initialize at round 483
model initialize at round 484
model initialize at round 485
model initialize at round 486
model initialize at round 487
model initialize at round 488
model initialize at round 489
model initialize at round 490
model initialize at round 491
model initialize at round 492
model initialize at round 493
model initialize at round 494
model initialize at round 495
model initialize at round 496
model initialize at round 497
model initialize at round 498
model initialize at round 499
model initialize at round 500
model initialize at round 501
model initialize at round 502
model initialize at round 503
model initialize at round 504
model initialize at round 505
model initialize at round 506
model initialize at round 507
model initialize at round 508
model initialize at round 509
model initialize at round 510
model initialize at round 511
model initialize at round 512
model initialize at round 513
model initialize at round 514
model initialize at round 515
model initialize at round 516
model initialize at round 517
model initialize at round 518
model initialize at round 519
model initialize at round 520
model initialize at round 521
model initialize at round 522
model initialize at round 523
model initialize at round 524
model initialize at round 525
model initialize at round 526
model initialize at round 527
model initialize at round 528
model initialize at round 529
model initialize at round 530
model initialize at round 531
model initialize at round 532
model initialize at round 533
model initialize at round 534
model initialize at round 535
model initialize at round 536
model initialize at round 537
model initialize at round 538
model initialize at round 539
model initialize at round 540
model initialize at round 541
model initialize at round 542
model initialize at round 543
model initialize at round 544
model initialize at round 545
model initialize at round 546
model initialize at round 547
model initialize at round 548
model initialize at round 549
model initialize at round 550
model initialize at round 551
model initialize at round 552
model initialize at round 553
model initialize at round 554
model initialize at round 555
model initialize at round 556
model initialize at round 557
model initialize at round 558
model initialize at round 559
model initialize at round 560
model initialize at round 561
model initialize at round 562
model initialize at round 563
model initialize at round 564
model initialize at round 565
model initialize at round 566
model initialize at round 567
model initialize at round 568
model initialize at round 569
model initialize at round 570
model initialize at round 571
model initialize at round 572
model initialize at round 573
model initialize at round 574
model initialize at round 575
model initialize at round 576
model initialize at round 577
model initialize at round 578
model initialize at round 579
model initialize at round 580
model initialize at round 581
model initialize at round 582
model initialize at round 583
model initialize at round 584
model initialize at round 585
model initialize at round 586
model initialize at round 587
model initialize at round 588
model initialize at round 589
model initialize at round 590
model initialize at round 591
model initialize at round 592
model initialize at round 593
model initialize at round 594
model initialize at round 595
model initialize at round 596
model initialize at round 597
model initialize at round 598
model initialize at round 599
model initialize at round 600
model initialize at round 601
model initialize at round 602
model initialize at round 603
model initialize at round 604
model initialize at round 605
model initialize at round 606
model initialize at round 607
model initialize at round 608
model initialize at round 609
model initialize at round 610
model initialize at round 611
model initialize at round 612
model initialize at round 613
model initialize at round 614
model initialize at round 615
model initialize at round 616
model initialize at round 617
model initialize at round 618
model initialize at round 619
model initialize at round 620
model initialize at round 621
model initialize at round 622
model initialize at round 623
model initialize at round 624
model initialize at round 625
model initialize at round 626
model initialize at round 627
model initialize at round 628
model initialize at round 629
model initialize at round 630
model initialize at round 631
model initialize at round 632
model initialize at round 633
model initialize at round 634
model initialize at round 635
model initialize at round 636
model initialize at round 637
model initialize at round 638
model initialize at round 639
model initialize at round 640
model initialize at round 641
model initialize at round 642
model initialize at round 643
model initialize at round 644
model initialize at round 645
model initialize at round 646
model initialize at round 647
model initialize at round 648
model initialize at round 649
model initialize at round 650
model initialize at round 651
model initialize at round 652
model initialize at round 653
model initialize at round 654
model initialize at round 655
model initialize at round 656
model initialize at round 657
model initialize at round 658
model initialize at round 659
model initialize at round 660
model initialize at round 661
model initialize at round 662
model initialize at round 663
model initialize at round 664
model initialize at round 665
model initialize at round 666
model initialize at round 667
model initialize at round 668
model initialize at round 669
model initialize at round 670
model initialize at round 671
model initialize at round 672
model initialize at round 673
model initialize at round 674
model initialize at round 675
model initialize at round 676
model initialize at round 677
model initialize at round 678
model initialize at round 679
model initialize at round 680
model initialize at round 681
model initialize at round 682
model initialize at round 683
model initialize at round 684
model initialize at round 685
model initialize at round 686
model initialize at round 687
model initialize at round 688
model initialize at round 689
model initialize at round 690
model initialize at round 691
model initialize at round 692
model initialize at round 693
model initialize at round 694
model initialize at round 695
model initialize at round 696
model initialize at round 697
model initialize at round 698
model initialize at round 699
model initialize at round 700
model initialize at round 701
model initialize at round 702
model initialize at round 703
model initialize at round 704
model initialize at round 705
model initialize at round 706
model initialize at round 707
model initialize at round 708
model initialize at round 709
model initialize at round 710
model initialize at round 711
model initialize at round 712
model initialize at round 713
model initialize at round 714
model initialize at round 715
model initialize at round 716
model initialize at round 717
model initialize at round 718
model initialize at round 719
model initialize at round 720
model initialize at round 721
model initialize at round 722
model initialize at round 723
model initialize at round 724
model initialize at round 725
model initialize at round 726
model initialize at round 727
model initialize at round 728
model initialize at round 729
model initialize at round 730
model initialize at round 731
model initialize at round 732
model initialize at round 733
model initialize at round 734
model initialize at round 735
model initialize at round 736
model initialize at round 737
model initialize at round 738
model initialize at round 739
model initialize at round 740
model initialize at round 741
model initialize at round 742
model initialize at round 743
model initialize at round 744
model initialize at round 745
model initialize at round 746
model initialize at round 747
model initialize at round 748
model initialize at round 749
model initialize at round 750
model initialize at round 751
model initialize at round 752
model initialize at round 753
model initialize at round 754
model initialize at round 755
model initialize at round 756
model initialize at round 757
model initialize at round 758
model initialize at round 759
model initialize at round 760
model initialize at round 761
model initialize at round 762
model initialize at round 763
model initialize at round 764
model initialize at round 765
model initialize at round 766
model initialize at round 767
model initialize at round 768
model initialize at round 769
model initialize at round 770
model initialize at round 771
model initialize at round 772
model initialize at round 773
model initialize at round 774
model initialize at round 775
model initialize at round 776
model initialize at round 777
model initialize at round 778
model initialize at round 779
model initialize at round 780
model initialize at round 781
model initialize at round 782
model initialize at round 783
model initialize at round 784
model initialize at round 785
model initialize at round 786
model initialize at round 787
model initialize at round 788
model initialize at round 789
model initialize at round 790
model initialize at round 791
model initialize at round 792
model initialize at round 793
model initialize at round 794
model initialize at round 795
model initialize at round 796
model initialize at round 797
model initialize at round 798
model initialize at round 799
model initialize at round 800
model initialize at round 801
model initialize at round 802
model initialize at round 803
model initialize at round 804
model initialize at round 805
model initialize at round 806
model initialize at round 807
model initialize at round 808
model initialize at round 809
model initialize at round 810
model initialize at round 811
model initialize at round 812
model initialize at round 813
model initialize at round 814
model initialize at round 815
model initialize at round 816
model initialize at round 817
model initialize at round 818
model initialize at round 819
model initialize at round 820
model initialize at round 821
model initialize at round 822
model initialize at round 823
model initialize at round 824
model initialize at round 825
model initialize at round 826
model initialize at round 827
model initialize at round 828
model initialize at round 829
model initialize at round 830
model initialize at round 831
model initialize at round 832
model initialize at round 833
model initialize at round 834
model initialize at round 835
model initialize at round 836
model initialize at round 837
model initialize at round 838
model initialize at round 839
model initialize at round 840
model initialize at round 841
model initialize at round 842
model initialize at round 843
model initialize at round 844
model initialize at round 845
model initialize at round 846
model initialize at round 847
model initialize at round 848
model initialize at round 849
model initialize at round 850
model initialize at round 851
model initialize at round 852
model initialize at round 853
model initialize at round 854
model initialize at round 855
model initialize at round 856
model initialize at round 857
model initialize at round 858
model initialize at round 859
model initialize at round 860
model initialize at round 861
model initialize at round 862
model initialize at round 863
model initialize at round 864
model initialize at round 865
model initialize at round 866
model initialize at round 867
model initialize at round 868
model initialize at round 869
model initialize at round 870
model initialize at round 871
model initialize at round 872
model initialize at round 873
model initialize at round 874
model initialize at round 875
model initialize at round 876
model initialize at round 877
model initialize at round 878
model initialize at round 879
model initialize at round 880
model initialize at round 881
model initialize at round 882
model initialize at round 883
model initialize at round 884
model initialize at round 885
model initialize at round 886
model initialize at round 887
model initialize at round 888
model initialize at round 889
model initialize at round 890
model initialize at round 891
model initialize at round 892
model initialize at round 893
model initialize at round 894
model initialize at round 895
model initialize at round 896
model initialize at round 897
model initialize at round 898
model initialize at round 899
model initialize at round 900
model initialize at round 901
model initialize at round 902
model initialize at round 903
model initialize at round 904
model initialize at round 905
model initialize at round 906
model initialize at round 907
model initialize at round 908
model initialize at round 909
model initialize at round 910
model initialize at round 911
model initialize at round 912
model initialize at round 913
model initialize at round 914
model initialize at round 915
model initialize at round 916
model initialize at round 917
model initialize at round 918
model initialize at round 919
model initialize at round 920
model initialize at round 921
model initialize at round 922
model initialize at round 923
model initialize at round 924
model initialize at round 925
model initialize at round 926
model initialize at round 927
model initialize at round 928
model initialize at round 929
model initialize at round 930
model initialize at round 931
model initialize at round 932
model initialize at round 933
model initialize at round 934
model initialize at round 935
model initialize at round 936
model initialize at round 937
model initialize at round 938
model initialize at round 939
model initialize at round 940
model initialize at round 941
model initialize at round 942
model initialize at round 943
model initialize at round 944
model initialize at round 945
model initialize at round 946
model initialize at round 947
model initialize at round 948
model initialize at round 949
model initialize at round 950
model initialize at round 951
model initialize at round 952
model initialize at round 953
model initialize at round 954
model initialize at round 955
model initialize at round 956
model initialize at round 957
model initialize at round 958
model initialize at round 959
model initialize at round 960
model initialize at round 961
model initialize at round 962
model initialize at round 963
model initialize at round 964
model initialize at round 965
model initialize at round 966
model initialize at round 967
model initialize at round 968
model initialize at round 969
model initialize at round 970
model initialize at round 971
model initialize at round 972
model initialize at round 973
model initialize at round 974
model initialize at round 975
model initialize at round 976
model initialize at round 977
model initialize at round 978
model initialize at round 979
model initialize at round 980
model initialize at round 981
model initialize at round 982
model initialize at round 983
model initialize at round 984
model initialize at round 985
model initialize at round 986
model initialize at round 987
model initialize at round 988
model initialize at round 989
model initialize at round 990
model initialize at round 991
model initialize at round 992
model initialize at round 993
model initialize at round 994
model initialize at round 995
model initialize at round 996
model initialize at round 997
model initialize at round 998
model initialize at round 999
episode index:0
at step 0:
{'currentState': array([15.96573859,  3.66180486,  5.2614151 ]), 'targetState': array([18,  8], dtype=int32)}
done in step count: 199
reward sum = 0.0
running average episode reward sum: 0.0
{'currentState': array([-244.35218757,  291.18844942,    1.94311232]), 'targetState': array([18,  8], dtype=int32)}
episode index:1
at step 0:
{'currentState': array([ 5.61198006, 10.47719266,  2.07772946]), 'targetState': array([6, 4], dtype=int32)}
done in step count: 199
reward sum = 0.0
running average episode reward sum: 0.0
{'currentState': array([431.54195363, -48.15527212,   3.91533668]), 'targetState': array([6, 4], dtype=int32)}
episode index:2
at step 0:
{'currentState': array([32.21772783,  7.11204094,  0.07929588]), 'targetState': array([23,  5], dtype=int32)}
done in step count: 199
reward sum = 0.0
running average episode reward sum: 0.0
{'currentState': array([130.28728966,  71.82040456,   1.338475  ]), 'targetState': array([23,  5], dtype=int32)}
episode index:3
at step 0:
{'currentState': array([12.53834989, 14.45447893,  0.18977125]), 'targetState': array([ 6, 10], dtype=int32)}
done in step count: 199
reward sum = 0.0
running average episode reward sum: 0.0
{'currentState': array([178.71982512, -56.7101683 ,   0.34450755]), 'targetState': array([ 6, 10], dtype=int32)}
episode index:4
at step 0:
{'currentState': array([18.31323579, -0.79425073,  3.78931824]), 'targetState': array([27,  2], dtype=int32)}
done in step count: 199
reward sum = 0.0
running average episode reward sum: 0.0
{'currentState': array([-39.47061942, 220.43173982,   1.71099767]), 'targetState': array([27,  2], dtype=int32)}
episode index:5
at step 0:
{'currentState': array([24.4587892 ,  0.87774847,  5.94885223]), 'targetState': array([27,  2], dtype=int32)}
done in step count: 199
reward sum = 0.0
running average episode reward sum: 0.0
{'currentState': array([-62.28941792, 136.82961561,   1.81262378]), 'targetState': array([27,  2], dtype=int32)}
episode index:6
at step 0:
{'currentState': array([7.68884222, 6.0503164 , 2.81312871]), 'targetState': array([20,  2], dtype=int32)}
done in step count: 199
reward sum = 0.0
running average episode reward sum: 0.0
{'currentState': array([ 0.91015875, 66.08248944,  5.34449696]), 'targetState': array([20,  2], dtype=int32)}
episode index:7
at step 0:
{'currentState': array([-2.65187129, 14.30169632,  3.50829065]), 'targetState': array([ 2, 15], dtype=int32)}
done in step count: 199
reward sum = 0.0
running average episode reward sum: 0.0
{'currentState': array([-99.11500087, -42.00685282,   3.9078683 ]), 'targetState': array([ 2, 15], dtype=int32)}
episode index:8
at step 0:
{'currentState': array([30.91112595,  8.71958463,  5.52927156]), 'targetState': array([21, 18], dtype=int32)}
done in step count: 199
reward sum = 0.0
running average episode reward sum: 0.0
{'currentState': array([291.83041278,  29.75290119,   0.91096629]), 'targetState': array([21, 18], dtype=int32)}
episode index:9
at step 0:
{'currentState': array([12.76080688,  7.37251927,  5.08662723]), 'targetState': array([ 7, 18], dtype=int32)}
done in step count: 199
reward sum = 0.0
running average episode reward sum: 0.0
{'currentState': array([ 282.14781084, -168.54366104,    3.95204496]), 'targetState': array([ 7, 18], dtype=int32)}
episode index:10
at step 0:
{'currentState': array([22.90704916, 15.48185459,  2.15411508]), 'targetState': array([26, 11], dtype=int32)}
done in step count: 199
reward sum = 0.0
running average episode reward sum: 0.0
{'currentState': array([-34.55633097,  50.28244336,   4.74619407]), 'targetState': array([26, 11], dtype=int32)}
episode index:11
at step 0:
{'currentState': array([-2.45631558,  9.63370201,  4.2542556 ]), 'targetState': array([3, 5], dtype=int32)}
done in step count: 199
reward sum = 0.0
running average episode reward sum: 0.0
{'currentState': array([-147.83431166,   49.33385831,    0.44662226]), 'targetState': array([3, 5], dtype=int32)}
episode index:12
at step 0:
{'currentState': array([10.87599106, 19.00356319,  6.20374735]), 'targetState': array([13, 16], dtype=int32)}
done in step count: 199
reward sum = 0.0
running average episode reward sum: 0.0
{'currentState': array([-331.46162168, -554.14977405,    4.17337377]), 'targetState': array([13, 16], dtype=int32)}
episode index:13
at step 0:
{'currentState': array([23.90959081, 14.77228267,  5.69578827]), 'targetState': array([22, 13], dtype=int32)}
done in step count: 199
reward sum = 0.0
running average episode reward sum: 0.0
{'currentState': array([-153.28264565,  468.26511021,    2.88301428]), 'targetState': array([22, 13], dtype=int32)}
episode index:14
at step 0:
{'currentState': array([10.75629416, 21.85293409,  1.84090083]), 'targetState': array([ 5, 14], dtype=int32)}
done in step count: 199
reward sum = 0.0
running average episode reward sum: 0.0
{'currentState': array([-87.36546424, 355.58159642,   3.96245012]), 'targetState': array([ 5, 14], dtype=int32)}
episode index:15
at step 0:
{'currentState': array([22.20916864, 32.43185571,  0.86145743]), 'targetState': array([25, 24], dtype=int32)}
done in step count: 199
reward sum = 0.0
running average episode reward sum: 0.0
{'currentState': array([184.10370634,  29.3912548 ,   5.22884898]), 'targetState': array([25, 24], dtype=int32)}
episode index:16
at step 0:
{'currentState': array([ 7.14054816, 14.3001194 ,  3.2883429 ]), 'targetState': array([16, 22], dtype=int32)}
done in step count: 199
reward sum = 0.0
running average episode reward sum: 0.0
{'currentState': array([-270.79572418, -526.38622914,    2.7570445 ]), 'targetState': array([16, 22], dtype=int32)}
episode index:17
at step 0:
{'currentState': array([ 8.45110835, 30.61102876,  1.60166847]), 'targetState': array([19, 23], dtype=int32)}
done in step count: 199
reward sum = 0.0
running average episode reward sum: 0.0
{'currentState': array([ 32.00840347, 353.66877268,   1.61737877]), 'targetState': array([19, 23], dtype=int32)}
episode index:18
at step 0:
{'currentState': array([27.2732577 , 13.70474535,  4.76682435]), 'targetState': array([22, 15], dtype=int32)}
done in step count: 199
reward sum = 0.0
running average episode reward sum: 0.0
{'currentState': array([133.76323066, -10.43325015,   0.96770587]), 'targetState': array([22, 15], dtype=int32)}
episode index:19
at step 0:
{'currentState': array([ 9.3142665 , 11.16165252,  1.44629083]), 'targetState': array([4, 8], dtype=int32)}
done in step count: 199
reward sum = 0.0
running average episode reward sum: 0.0
{'currentState': array([2.51217994, 2.88672027, 4.63161875]), 'targetState': array([4, 8], dtype=int32)}
episode index:20
at step 0:
{'currentState': array([16.28140127, 27.2421239 ,  5.70062487]), 'targetState': array([ 6, 16], dtype=int32)}
done in step count: 50
reward sum = 0.6050060671375364
running average episode reward sum: 0.028809812720835066
{'currentState': array([ 5.51937823, 16.9132884 ,  5.97069876]), 'targetState': array([ 6, 16], dtype=int32)}
episode index:21
at step 0:
{'currentState': array([16.57008137, 21.61274792,  6.22530937]), 'targetState': array([18, 29], dtype=int32)}
done in step count: 181
reward sum = 0.16216989001100654
running average episode reward sum: 0.03487163441584286
{'currentState': array([18.92571366, 28.81581935,  3.12127912]), 'targetState': array([18, 29], dtype=int32)}
episode index:22
at step 0:
{'currentState': array([ 3.64498085, 24.03709532,  5.27226476]), 'targetState': array([ 3, 23], dtype=int32)}
done in step count: 17
reward sum = 0.8429431933839268
running average episode reward sum: 0.07000518045793347
{'currentState': array([ 2.99769089, 23.97316714,  6.28019628]), 'targetState': array([ 3, 23], dtype=int32)}
episode index:23
at step 0:
{'currentState': array([19.6457675 ,  4.23999926,  4.27535218]), 'targetState': array([27,  6], dtype=int32)}
done in step count: 199
reward sum = 0.0
running average episode reward sum: 0.0670882979388529
{'currentState': array([25.49717682, 10.27799077,  1.18908032]), 'targetState': array([27,  6], dtype=int32)}
episode index:24
at step 0:
{'currentState': array([23.98830577,  7.76118361,  0.9711194 ]), 'targetState': array([19,  4], dtype=int32)}
done in step count: 104
reward sum = 0.35160920655802225
running average episode reward sum: 0.07846913428361968
{'currentState': array([19.95689256,  4.85178203,  0.95432866]), 'targetState': array([19,  4], dtype=int32)}
episode index:25
at step 0:
{'currentState': array([16.97823085, 28.91029804,  1.89754223]), 'targetState': array([ 5, 23], dtype=int32)}
done in step count: 198
reward sum = 0.136700004956598
running average episode reward sum: 0.0807087831556573
{'currentState': array([ 4.39195988, 22.06069091,  4.28670467]), 'targetState': array([ 5, 23], dtype=int32)}
episode index:26
at step 0:
{'currentState': array([22.81873956, 11.99437656,  6.23011186]), 'targetState': array([26, 20], dtype=int32)}
done in step count: 140
reward sum = 0.24486529903492948
running average episode reward sum: 0.08678865411414886
{'currentState': array([26.91650653, 19.63225978,  4.06004213]), 'targetState': array([26, 20], dtype=int32)}
episode index:27
at step 0:
{'currentState': array([14.98616449, 16.04522945,  2.25951207]), 'targetState': array([20, 17], dtype=int32)}
done in step count: 43
reward sum = 0.6491026283684022
running average episode reward sum: 0.10687129605180078
{'currentState': array([20.36178506, 17.8931781 ,  4.25269328]), 'targetState': array([20, 17], dtype=int32)}
episode index:28
at step 0:
{'currentState': array([17.26247869, 28.89383247,  1.82986771]), 'targetState': array([21, 26], dtype=int32)}
done in step count: 61
reward sum = 0.5416850759668536
running average episode reward sum: 0.12186487466956121
{'currentState': array([20.29398439, 25.10326273,  6.07254764]), 'targetState': array([21, 26], dtype=int32)}
episode index:29
at step 0:
{'currentState': array([8.16177508, 2.47738673, 3.93916704]), 'targetState': array([2, 4], dtype=int32)}
done in step count: 143
reward sum = 0.23759255478829303
running average episode reward sum: 0.12572246400685227
{'currentState': array([2.99155969, 4.06892716, 4.499149  ]), 'targetState': array([2, 4], dtype=int32)}
episode index:30
at step 0:
{'currentState': array([15.05815255, 14.34887895,  3.67340513]), 'targetState': array([22,  7], dtype=int32)}
done in step count: 199
reward sum = 0.0
running average episode reward sum: 0.12166690065179253
{'currentState': array([22.16397892,  8.49233058,  5.298276  ]), 'targetState': array([22,  7], dtype=int32)}
episode index:31
at step 0:
{'currentState': array([18.05530422,  9.07881796,  3.21244222]), 'targetState': array([17,  8], dtype=int32)}
done in step count: 9
reward sum = 0.9135172474836408
running average episode reward sum: 0.1464122239902878
{'currentState': array([17.98067329,  8.92904904,  2.84595292]), 'targetState': array([17,  8], dtype=int32)}
episode index:32
at step 0:
{'currentState': array([11.76635034, 22.85394469,  2.87049304]), 'targetState': array([21, 23], dtype=int32)}
done in step count: 199
reward sum = 0.0
running average episode reward sum: 0.14197548992997605
